土建材料,卫浴洁具,配件,http://www.vvupup.com/search?fcid=572,1
土建材料,卫浴洁具,卫浴陶瓷,http://www.vvupup.com/search?fcid=573,11
土建材料,卫浴洁具,卫浴五金,http://www.vvupup.com/search?fcid=55,30
土建材料,卫浴洁具,厨卫龙头,http://www.vvupup.com/search?fcid=574,1
土建材料,卫浴洁具,不锈钢盆,http://www.vvupup.com/search?fcid=575,1
土建材料,卫浴洁具,整体台盆,http://www.vvupup.com/search?fcid=461,2
土建材料,瓷砖,仿石材拼花瓷砖,http://www.vvupup.com/search?fcid=527,2
土建材料,瓷砖,瓷抛砖,http://www.vvupup.com/search?fcid=528,2
土建材料,瓷砖,陶质砖,http://www.vvupup.com/search?fcid=83,4
土建材料,瓷砖,抛光砖,http://www.vvupup.com/search?fcid=84,12
土建材料,瓷砖,瓷质砖（瓷片）,http://www.vvupup.com/search?fcid=87,20
土建材料,瓷砖,仿古砖,http://www.vvupup.com/search?fcid=88,1
土建材料,瓷砖,全抛釉砖,http://www.vvupup.com/search?fcid=89,12
土建材料,木地板,强化地板,http://www.vvupup.com/search?fcid=288,6
土建材料,户内门,户内门,http://www.vvupup.com/search?fcid=407,1
土建材料,户内门,背景墙,http://www.vvupup.com/search?fcid=408,1
土建材料,户内门,五金配件,http://www.vvupup.com/search?fcid=410,2
土建材料,户内门,基层,http://www.vvupup.com/search?fcid=411,1
土建材料,橱柜及收纳,橱柜,http://www.vvupup.com/search?fcid=395,1
土建材料,橱柜及收纳,浴室柜,http://www.vvupup.com/search?fcid=396,1
土建材料,装修辅材,纸面石膏板,http://www.vvupup.com/search?fcid=239,1
土建材料,装修辅材,轻钢龙骨,http://www.vvupup.com/search?fcid=240,1
土建材料,装修辅材,螺丝,http://www.vvupup.com/search?fcid=242,1
土建材料,内外墙石材类,室外石材类,http://www.vvupup.com/search?fcid=233,2
土建材料,内外墙石材类,室内石材类,http://www.vvupup.com/search?fcid=234,2
土建材料,内外墙石材类,石材超规格类,http://www.vvupup.com/search?fcid=236,1
土建材料,内外墙石材类,其他,http://www.vvupup.com/search?fcid=237,1
土建材料,淋浴屏,有框一字形,http://www.vvupup.com/search?fcid=92,2
土建材料,淋浴屏,无框一字形淋浴屏,http://www.vvupup.com/search?fcid=93,4
土建材料,淋浴屏,方形,http://www.vvupup.com/search?fcid=94,2
土建材料,开关面板,面板,http://www.vvupup.com/search?fcid=350,1
土建材料,开关面板,配件,http://www.vvupup.com/search?fcid=352,1
土建材料,软装,布艺,http://www.vvupup.com/search?fcid=546,4
土建材料,台面石,人造石,http://www.vvupup.com/search?fcid=447,1
土建材料,台面石,石英石,http://www.vvupup.com/search?fcid=448,1
电器,PC构件,PC构件,http://www.vvupup.com/search?fcid=210,3
电器,PC构件,PC路牙石,http://www.vvupup.com/search?fcid=211,1
电器,PC构件,PC排水槽,http://www.vvupup.com/search?fcid=228,1
电器,防水材料,防水涂料,http://www.vvupup.com/search?fcid=22,2
电器,涂料,内墙面漆,http://www.vvupup.com/search?fcid=6,2
电器,涂料,外墙腻子,http://www.vvupup.com/search?fcid=7,1
电器,涂料,地坪,http://www.vvupup.com/search?fcid=12,1
电器,涂料,真石漆,http://www.vvupup.com/search?fcid=13,1
电器,涂料,多彩涂料,http://www.vvupup.com/search?fcid=529,1
电器,涂料,质感砂,http://www.vvupup.com/search?fcid=498,1
电器,管材,PVC红、蓝电工套管及管件,http://www.vvupup.com/search?fcid=532,2
电器,管材,PVC排水管材管件,http://www.vvupup.com/search?fcid=37,35
电器,管材,PPR管材管件,http://www.vvupup.com/search?fcid=38,8
电器,管材,PB管材管件,http://www.vvupup.com/search?fcid=475,2
电器,管材,PVC给水管材管件,http://www.vvupup.com/search?fcid=486,1
电器,防火门,钢质带视口隔热防火门,http://www.vvupup.com/search?fcid=222,1
电器,防火门,钢框玻璃不锈钢包边防火门,http://www.vvupup.com/search?fcid=223,1
电器,防火门,无机特级防火卷帘,http://www.vvupup.com/search?fcid=224,1
电器,防火门,带大拉手木纹转印钢质隔热防火门,http://www.vvupup.com/search?fcid=225,1
电器,防火门,带大拉手覆PVC膜钢质隔热防火门,http://www.vvupup.com/search?fcid=226,1
电器,车库门,快卷门,http://www.vvupup.com/search?fcid=203,1
电器,车库门,车库门,http://www.vvupup.com/search?fcid=204,1
电器,车库门,工业厂房门,http://www.vvupup.com/search?fcid=207,1
电器,车库门,硬质快速门,http://www.vvupup.com/search?fcid=208,1
电器,保温,保温装饰成品板,http://www.vvupup.com/search?fcid=553,1
电器,保温,XPS板,http://www.vvupup.com/search?fcid=492,1
电器,保温,保温砂浆,http://www.vvupup.com/search?fcid=493,1
电器,保温,真金板,http://www.vvupup.com/search?fcid=497,1
电器,保温,岩棉板/带,http://www.vvupup.com/search?fcid=499,2
电器,保温,复合保温石膏板,http://www.vvupup.com/search?fcid=500,2
电器,保温,辅材,http://www.vvupup.com/search?fcid=501,3
电器,保温,复合发泡水泥板,http://www.vvupup.com/search?fcid=502,1
电器,塑钢型材,型材,http://www.vvupup.com/search?fcid=40,1
电器,屋面瓦,混凝土瓦,http://www.vvupup.com/search?fcid=230,10
电器,涂料（修正）,内墙体系,http://www.vvupup.com/search?fcid=564,1
电器,涂料（修正）,外墙体系,http://www.vvupup.com/search?fcid=565,1
电器,涂料（修正）,地下室,http://www.vvupup.com/search?fcid=566,1
电器,门窗工程,纱窗,http://www.vvupup.com/search?fcid=589,1
电器,门窗工程,铝合金门窗,http://www.vvupup.com/search?fcid=463,3
电器,门窗工程,幕墙,http://www.vvupup.com/search?fcid=465,1
电器,水泥,砂浆添加剂,http://www.vvupup.com/search?fcid=504,4
机械设备,厨房电器,电压力锅,http://www.vvupup.com/search?fcid=547,1
机械设备,厨房电器,干衣机,http://www.vvupup.com/search?fcid=549,1
机械设备,厨房电器,豆浆机,http://www.vvupup.com/search?fcid=550,1
机械设备,厨房电器,电热水壶,http://www.vvupup.com/search?fcid=551,1
机械设备,厨房电器,电饭煲,http://www.vvupup.com/search?fcid=552,1
机械设备,厨房电器,消毒柜,http://www.vvupup.com/search?fcid=362,1
机械设备,厨房电器,辅件,http://www.vvupup.com/search?fcid=460,2
机械设备,厨房电器,冰箱,http://www.vvupup.com/search?fcid=470,2
机械设备,厨房电器,洗衣机,http://www.vvupup.com/search?fcid=472,1
机械设备,厨房电器,电烤箱,http://www.vvupup.com/search?fcid=478,1
机械设备,厨房电器,电蒸炉,http://www.vvupup.com/search?fcid=479,1
机械设备,厨房电器,微波炉,http://www.vvupup.com/search?fcid=480,2
机械设备,厨房电器,洗碗机,http://www.vvupup.com/search?fcid=485,1
机械设备,厨房电器,暖碟抽屉,http://www.vvupup.com/search?fcid=488,1
机械设备,厨房电器,电磁灶,http://www.vvupup.com/search?fcid=489,1
机械设备,热水器,电热水器,http://www.vvupup.com/search?fcid=419,4
机械设备,热水器,厨乐宝,http://www.vvupup.com/search?fcid=420,1
机械设备,热水器,燃气热水器,http://www.vvupup.com/search?fcid=194,1
机械设备,热水器,太阳能热水器,http://www.vvupup.com/search?fcid=508,1
机械设备,浴霸,风暖,http://www.vvupup.com/search?fcid=199,2
机械设备,浴霸,灯暖,http://www.vvupup.com/search?fcid=200,1
机械设备,散热器,复合型散热器,http://www.vvupup.com/search?fcid=543,1
机械设备,散热器,卫浴散热器,http://www.vvupup.com/search?fcid=544,1
室外景观,电梯,电梯临时使用,http://www.vvupup.com/search?fcid=571,1
室外景观,电梯,无机房客梯,http://www.vvupup.com/search?fcid=403,1
室外景观,电梯,有机房货梯,http://www.vvupup.com/search?fcid=404,1
室外景观,电梯,扶梯,http://www.vvupup.com/search?fcid=405,1
室外景观,电梯,安装工程,http://www.vvupup.com/search?fcid=466,1
室外景观,中央空调,空调箱,http://www.vvupup.com/search?fcid=521,1
室外景观,中央空调,室内天花机,http://www.vvupup.com/search?fcid=104,1
室外景观,中央空调,新风机,http://www.vvupup.com/search?fcid=108,1
室外景观,中央空调,风冷外机,http://www.vvupup.com/search?fcid=110,1
室外景观,中央空调,水冷外机,http://www.vvupup.com/search?fcid=113,1
室外景观,中央空调,全热交换器,http://www.vvupup.com/search?fcid=115,1
室外景观,中央空调,吊顶落地式机,http://www.vvupup.com/search?fcid=392,1
室外景观,分体空调,一拖一空调,http://www.vvupup.com/search?fcid=97,2
室外景观,消防设备,感烟感温探测器,http://www.vvupup.com/search?fcid=271,1
室外景观,消防设备,探测器底座,http://www.vvupup.com/search?fcid=272,1
室外景观,消防设备,控制器,http://www.vvupup.com/search?fcid=275,4
室外景观,立体车库,升降机,http://www.vvupup.com/search?fcid=259,1
室外景观,立体车库,大提升机,http://www.vvupup.com/search?fcid=260,1
室外景观,立体车库,搬运器,http://www.vvupup.com/search?fcid=261,1
室外景观,立体车库,横移车,http://www.vvupup.com/search?fcid=262,1
室外景观,立体车库,车位承台,http://www.vvupup.com/search?fcid=264,1
室外景观,立体车库,收费管理系统,http://www.vvupup.com/search?fcid=267,1
室外景观,立体车库,智能车库监控管理系统软件,http://www.vvupup.com/search?fcid=268,1
室外景观,立体车库,项目措施清单,http://www.vvupup.com/search?fcid=269,1
室外景观,光纤入户箱,光纤入户箱分开,http://www.vvupup.com/search?fcid=184,3
室外景观,光纤入户箱,光纤入户箱整箱,http://www.vvupup.com/search?fcid=189,2
室外景观,对讲设备,室内分机,http://www.vvupup.com/search?fcid=300,1
室外景观,对讲设备,中间设备,http://www.vvupup.com/search?fcid=302,6
室外景观,智能化设备,红外对射,http://www.vvupup.com/search?fcid=296,1
室外景观,智能化设备,家居安防周界,http://www.vvupup.com/search?fcid=303,1
室外景观,智能化设备,安防周界电子围栏,http://www.vvupup.com/search?fcid=363,1
室外景观,智能化设备,背景音乐,http://www.vvupup.com/search?fcid=179,1
室外景观,低压配电,户内箱方案,http://www.vvupup.com/search?fcid=556,1
室外景观,低压配电,非标箱方案,http://www.vvupup.com/search?fcid=557,1
室外景观,低压配电,低压元件,http://www.vvupup.com/search?fcid=558,1
室外景观,能源管理设备,数据采集器,http://www.vvupup.com/search?fcid=423,1
室外景观,能源管理设备,表,http://www.vvupup.com/search?fcid=424,1
室外景观,能源管理设备,传感器,http://www.vvupup.com/search?fcid=426,1
室外景观,能源管理设备,电表调试费用,http://www.vvupup.com/search?fcid=432,1
室外景观,能源管理设备,能源管理主机配件,http://www.vvupup.com/search?fcid=434,1
室外景观,新风,主机,http://www.vvupup.com/search?fcid=439,1
室外景观,新风,附件,http://www.vvupup.com/search?fcid=442,1
室外景观,直饮水设备,净水器,http://www.vvupup.com/search?fcid=444,1
室外景观,直饮水设备,耗材,http://www.vvupup.com/search?fcid=445,1
土建材料,瓷砖,大理石瓷砖,http://www.vvupup.com/search?fcid=526,3
土建材料,瓷砖,抛釉砖,http://www.vvupup.com/search?fcid=85,10
土建材料,木地板,实木复合地板,http://www.vvupup.com/search?fcid=287,8
土建材料,木地板,辅材,http://www.vvupup.com/search?fcid=289,10
土建材料,装修辅材,膏剂,http://www.vvupup.com/search?fcid=241,1
土建材料,内外墙石材类,石材加工类,http://www.vvupup.com/search?fcid=235,1
土建材料,壁纸,辅料,http://www.vvupup.com/search?fcid=437,1
电器,防水材料,防水卷材,http://www.vvupup.com/search?fcid=15,1
电器,涂料,清水,http://www.vvupup.com/search?fcid=3,1
电器,涂料,内墙腻子,http://www.vvupup.com/search?fcid=4,1
电器,涂料,内墙底漆,http://www.vvupup.com/search?fcid=5,1
电器,涂料,外墙底漆,http://www.vvupup.com/search?fcid=8,1
电器,涂料,外墙中涂,http://www.vvupup.com/search?fcid=9,1
电器,涂料,外墙面漆,http://www.vvupup.com/search?fcid=10,3
电器,涂料,防腐,http://www.vvupup.com/search?fcid=11,1
电器,涂料,涂料施工,http://www.vvupup.com/search?fcid=568,1
电器,管材,PE-RT管材管件,http://www.vvupup.com/search?fcid=476,6
电器,管材,分水器,http://www.vvupup.com/search?fcid=477,1
电器,防火门,钢质隔热防火门,http://www.vvupup.com/search?fcid=221,1
电器,防火门,挡烟垂壁,http://www.vvupup.com/search?fcid=227,1
电器,车库门,实木门,http://www.vvupup.com/search?fcid=206,1
电器,保温,EPS板,http://www.vvupup.com/search?fcid=491,1
电器,幕墙五金,玻璃,http://www.vvupup.com/search?fcid=218,1
电器,内墙板,低碱墙板,http://www.vvupup.com/search?fcid=213,1
电器,内墙板,机制转角板,http://www.vvupup.com/search?fcid=214,1
电器,粘结剂,粘结剂,http://www.vvupup.com/search?fcid=52,1
电器,锁具,机械锁,http://www.vvupup.com/search?fcid=347,2
电器,锁具,电子锁,http://www.vvupup.com/search?fcid=348,1
电器,涂料（修正）,其它,http://www.vvupup.com/search?fcid=567,1
电器,门窗工程,实木窗,http://www.vvupup.com/search?fcid=507,1
机械设备,厨房电器,咖啡机,http://www.vvupup.com/search?fcid=548,1
机械设备,厨房电器,厨房食物垃圾处理器,http://www.vvupup.com/search?fcid=570,1
机械设备,厨房电器,抽油烟机,http://www.vvupup.com/search?fcid=360,2
机械设备,厨房电器,燃气灶,http://www.vvupup.com/search?fcid=361,2
机械设备,厨房电器,酒柜,http://www.vvupup.com/search?fcid=471,1
室外景观,中央空调,风冷模块,http://www.vvupup.com/search?fcid=522,1
室外景观,中央空调,配件,http://www.vvupup.com/search?fcid=116,2
室外景观,户内配电箱,断路器,http://www.vvupup.com/search?fcid=354,1
室外景观,户内配电箱,剩余电流动作保护器,http://www.vvupup.com/search?fcid=355,1
室外景观,户内配电箱,交流接触器,http://www.vvupup.com/search?fcid=356,1
室外景观,户内配电箱,浪涌保护器,http://www.vvupup.com/search?fcid=358,1
室外景观,泳池设备,消毒设备,http://www.vvupup.com/search?fcid=278,1
室外景观,泳池设备,循环水泵,http://www.vvupup.com/search?fcid=279,1
室外景观,泳池设备,过滤器,http://www.vvupup.com/search?fcid=280,1
室外景观,消防设备,模块,http://www.vvupup.com/search?fcid=273,1
室外景观,立体车库,电控系统,http://www.vvupup.com/search?fcid=265,1
室外景观,智能化设备,门禁及人行通道闸,http://www.vvupup.com/search?fcid=163,3
室外景观,送排风设备,排风机,http://www.vvupup.com/search?fcid=519,1
室外景观,能源管理设备,能源管理主机,http://www.vvupup.com/search?fcid=422,1
室外景观,新风,风口,http://www.vvupup.com/search?fcid=441,1
室外景观,新风,新风除霾,http://www.vvupup.com/search?fcid=474,1
土建材料,户内门,门框及门套,http://www.vvupup.com/search?fcid=409,2
土建材料,开关面板,开关,http://www.vvupup.com/search?fcid=351,83
土建材料,壁纸,壁纸,http://www.vvupup.com/search?fcid=436,17
电器,管材,PVC电工管材管件,http://www.vvupup.com/search?fcid=50,10
电器,幕墙五金,铝合金门窗,http://www.vvupup.com/search?fcid=217,1
电器,内墙板,墙板,http://www.vvupup.com/search?fcid=215,1
电器,门窗工程,塑钢门窗,http://www.vvupup.com/search?fcid=464,5
机械设备,厨房电器,套餐,http://www.vvupup.com/search?fcid=473,1
室外景观,电梯,有机房客梯,http://www.vvupup.com/search?fcid=402,1
室外景观,中央空调,室内风管机,http://www.vvupup.com/search?fcid=99,1
室外景观,中央空调,室内壁挂机,http://www.vvupup.com/search?fcid=106,1
室外景观,户内配电箱,配电箱,http://www.vvupup.com/search?fcid=359,1
室外景观,发电机组,发电机组,http://www.vvupup.com/search?fcid=284,9
室外景观,泳池设备,加热器,http://www.vvupup.com/search?fcid=282,1
室外景观,消防设备,手动报警按钮,http://www.vvupup.com/search?fcid=274,1
室外景观,消防设备,系统调试费,http://www.vvupup.com/search?fcid=276,1
室外景观,对讲设备,室外机,http://www.vvupup.com/search?fcid=301,2
室外景观,智能化设备,传统停车场系统,http://www.vvupup.com/search?fcid=133,3
室外景观,能源管理设备,流量计,http://www.vvupup.com/search?fcid=431,1
室外景观,低压柜,整柜,http://www.vvupup.com/search?fcid=495,1
土建材料,瓷砖,瓷片陶制釉面砖,http://www.vvupup.com/search?fcid=86,1
土建材料,橱柜及收纳,衣柜、玄关柜,http://www.vvupup.com/search?fcid=397,1
电器,车库门,快速堆积门,http://www.vvupup.com/search?fcid=202,1
电器,车库门,欧式保温卷帘门,http://www.vvupup.com/search?fcid=205,1
电器,幕墙五金,五金配件,http://www.vvupup.com/search?fcid=219,1
机械设备,散热器,双金属压铸铝散热器,http://www.vvupup.com/search?fcid=542,1
室外景观,泳池设备,除湿热泵,http://www.vvupup.com/search?fcid=281,1
室外景观,智能化设备,视频监控系统,http://www.vvupup.com/search?fcid=122,13
室外景观,智能化设备,智慧停车场系统,http://www.vvupup.com/search?fcid=162,1
机械设备,散热器,钢制散热器,http://www.vvupup.com/search?fcid=541,1
室外景观,中央空调,风机盘管,http://www.vvupup.com/search?fcid=520,1
室外景观,户内配电箱,电子式过载继电器,http://www.vvupup.com/search?fcid=357,1
室外景观,立体车库,出入库室设备,http://www.vvupup.com/search?fcid=263,1
室外景观,立体车库,监控系统,http://www.vvupup.com/search?fcid=266,1
室外景观,新风,风机开关,http://www.vvupup.com/search?fcid=440,1
