建筑专业	承重结构	钢结构	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=1
建筑专业	承重结构	混凝土结构	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=2
建筑专业	承重结构	砌体结构	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=3
建筑专业	承重结构	木结构和塑料结构	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=4
建筑专业	承重结构	膜结构	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=5
建筑专业	承重结构	充气结构	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=6
建筑专业	承重结构	索网结构	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=7
建筑专业	承重结构	预制装配式建筑物	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=8
建筑专业	承重结构	结构连接、加固与防护	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=9
建筑专业	承重结构	人防地下室构配件	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=10
建筑专业	承重结构	建筑黑色金属	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=11
建筑专业	承重结构	建筑有色金属	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=12
建筑专业	承重结构	水泥及外加剂	http://ck.buildnet.cn//Comparison/ProductList?code1=1&code2=13
建筑专业	墙体材料	建筑石、砂、灰、石膏	http://ck.buildnet.cn//Comparison/ProductList?code1=2&code2=1
建筑专业	墙体材料	外墙复合板	http://ck.buildnet.cn//Comparison/ProductList?code1=2&code2=2
建筑专业	墙体材料	内墙隔墙	http://ck.buildnet.cn//Comparison/ProductList?code1=2&code2=3
建筑专业	墙体材料	隔断材料	http://ck.buildnet.cn//Comparison/ProductList?code1=2&code2=4
建筑专业	墙体材料	幕墙	http://ck.buildnet.cn//Comparison/ProductList?code1=2&code2=5
建筑专业	墙体材料	玻璃、贴膜及密封	http://ck.buildnet.cn//Comparison/ProductList?code1=2&code2=6
建筑专业	墙体装饰装修材料	陶瓷饰面材料	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=1
建筑专业	墙体装饰装修材料	金属饰面材料	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=2
建筑专业	墙体装饰装修材料	塑料装饰装修材料	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=3
建筑专业	墙体装饰装修材料	木竹质装饰装修材料	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=4
建筑专业	墙体装饰装修材料	石材类装饰装修材料	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=5
建筑专业	墙体装饰装修材料	石膏类墙面砖装饰材料	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=6
建筑专业	墙体装饰装修材料	装饰玻璃	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=7
建筑专业	墙体装饰装修材料	壁纸、壁布	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=8
建筑专业	墙体装饰装修材料	装饰件系列	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=9
建筑专业	墙体装饰装修材料	建筑胶粘剂	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=10
建筑专业	墙体装饰装修材料	建筑橡胶	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=11
建筑专业	墙体装饰装修材料	钉	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=12
建筑专业	墙体装饰装修材料	建筑小五金	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=13
建筑专业	墙体装饰装修材料	金属网及金属板网	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=14
建筑专业	墙体装饰装修材料	其它装饰装修材料	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=15
建筑专业	墙体装饰装修材料	GRC/EPS墙体装饰构件	http://ck.buildnet.cn//Comparison/ProductList?code1=3&code2=16
建筑专业	室内地面	无缝地面	http://ck.buildnet.cn//Comparison/ProductList?code1=4&code2=1
建筑专业	室内地面	陶瓷地砖	http://ck.buildnet.cn//Comparison/ProductList?code1=4&code2=2
建筑专业	室内地面	地板	http://ck.buildnet.cn//Comparison/ProductList?code1=4&code2=3
建筑专业	室内地面	地毯	http://ck.buildnet.cn//Comparison/ProductList?code1=4&code2=4
建筑专业	室内地面	特殊地面	http://ck.buildnet.cn//Comparison/ProductList?code1=4&code2=5
建筑专业	阳台	阳台构件	http://ck.buildnet.cn//Comparison/ProductList?code1=5&code2=1
建筑专业	阳台	围栏、护板、设施	http://ck.buildnet.cn//Comparison/ProductList?code1=5&code2=2
建筑专业	楼梯及栏杆扶手	楼梯结构	http://ck.buildnet.cn//Comparison/ProductList?code1=6&code2=1
建筑专业	楼梯及栏杆扶手	栏杆及扶手	http://ck.buildnet.cn//Comparison/ProductList?code1=6&code2=2
建筑专业	风道及竖井	混凝土风道	http://ck.buildnet.cn//Comparison/ProductList?code1=8&code2=1
建筑专业	风道及竖井	纤维石膏板风道	http://ck.buildnet.cn//Comparison/ProductList?code1=8&code2=1
建筑专业	风道及竖井	金属风道	http://ck.buildnet.cn//Comparison/ProductList?code1=8&code2=1
建筑专业	风道及竖井	玻璃钢风道井	http://ck.buildnet.cn//Comparison/ProductList?code1=8&code2=1
建筑专业	风道及竖井	金属竖井	http://ck.buildnet.cn//Comparison/ProductList?code1=8&code2=1
建筑专业	屋面	瓦屋面	http://ck.buildnet.cn//Comparison/ProductList?code1=7&code2=1
建筑专业	屋面	金属板屋面	http://ck.buildnet.cn//Comparison/ProductList?code1=7&code2=1
建筑专业	屋面	塑料板屋面	http://ck.buildnet.cn//Comparison/ProductList?code1=7&code2=1
建筑专业	屋面	玻璃屋面	http://ck.buildnet.cn//Comparison/ProductList?code1=7&code2=1
建筑专业	屋面	种植屋面	http://ck.buildnet.cn//Comparison/ProductList?code1=7&code2=1
建筑专业	屋面	隔热屋面	http://ck.buildnet.cn//Comparison/ProductList?code1=7&code2=1
建筑专业	屋面	蓄水屋面	http://ck.buildnet.cn//Comparison/ProductList?code1=7&code2=1
建筑专业	屋面	采光屋顶	http://ck.buildnet.cn//Comparison/ProductList?code1=7&code2=1
建筑专业	建筑门窗	门	http://ck.buildnet.cn//Comparison/ProductList?code1=10&code2=1
建筑专业	建筑门窗	特殊门	http://ck.buildnet.cn//Comparison/ProductList?code1=10&code2=2
建筑专业	建筑门窗	窗	http://ck.buildnet.cn//Comparison/ProductList?code1=10&code2=3
建筑专业	建筑门窗	特殊窗	http://ck.buildnet.cn//Comparison/ProductList?code1=10&code2=4
建筑专业	建筑门窗	天窗	http://ck.buildnet.cn//Comparison/ProductList?code1=10&code2=5
建筑专业	建筑门窗	门窗五金配件	http://ck.buildnet.cn//Comparison/ProductList?code1=10&code2=6
建筑专业	顶棚(天花)	顶棚(吊顶)材料	http://ck.buildnet.cn//Comparison/ProductList?code1=9&code2=1
建筑专业	顶棚(天花)	吊顶配件	http://ck.buildnet.cn//Comparison/ProductList?code1=9&code2=2
建筑专业	油漆及涂料	油漆	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=1
建筑专业	油漆及涂料	专用油漆	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=2
建筑专业	油漆及涂料	内墙乳胶漆	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=3
建筑专业	油漆及涂料	外墙乳胶漆	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=3
建筑专业	油漆及涂料	弹性涂料	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=3
建筑专业	油漆及涂料	质感涂料	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=3
建筑专业	油漆及涂料	复层建筑涂料	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=3
建筑专业	油漆及涂料	地面涂料	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=3
建筑专业	油漆及涂料	其它功能涂料	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=3
建筑专业	油漆及涂料	腻子及辅料	http://ck.buildnet.cn//Comparison/ProductList?code1=12&code2=4
建筑专业	保温与吸声	保温材料	http://ck.buildnet.cn//Comparison/ProductList?code1=13&code2=1
建筑专业	保温与吸声	吸声隔声材料	http://ck.buildnet.cn//Comparison/ProductList?code1=13&code2=2
建筑专业	保温与吸声	复合保温吸声材料	http://ck.buildnet.cn//Comparison/ProductList?code1=13&code2=3
建筑专业	保温与吸声	空间吸声体	http://ck.buildnet.cn//Comparison/ProductList?code1=13&code2=4
建筑专业	防水材料	防水卷材与片材	http://ck.buildnet.cn//Comparison/ProductList?code1=14&code2=1
建筑专业	防水材料	防水涂料	http://ck.buildnet.cn//Comparison/ProductList?code1=14&code2=2
建筑专业	防水材料	防水密封材料	http://ck.buildnet.cn//Comparison/ProductList?code1=14&code2=3
建筑专业	防水材料	防水剂	http://ck.buildnet.cn//Comparison/ProductList?code1=14&code2=4
建筑专业	防水材料	粉末状防水涂料	http://ck.buildnet.cn//Comparison/ProductList?code1=14&code2=5
建筑专业	防水材料	防水堵漏材料	http://ck.buildnet.cn//Comparison/ProductList?code1=14&code2=6
建筑专业	防水材料	防水沥青	http://ck.buildnet.cn//Comparison/ProductList?code1=14&code2=7
建筑专业	防水材料	其它建筑防水材料	http://ck.buildnet.cn//Comparison/ProductList?code1=14&code2=8
建筑专业	室外设施	室外地面	http://ck.buildnet.cn//Comparison/ProductList?code1=24&code2=1
建筑专业	室外设施	绿化、景观	http://ck.buildnet.cn//Comparison/ProductList?code1=24&code2=2
建筑专业	室外设施	围栏及大门	http://ck.buildnet.cn//Comparison/ProductList?code1=24&code2=3
建筑专业	室外设施	公共服务设施	http://ck.buildnet.cn//Comparison/ProductList?code1=24&code2=4
建筑专业	建筑附属设备	电梯	http://ck.buildnet.cn//Comparison/ProductList?code1=25&code2=1
建筑专业	建筑附属设备	自动扶梯	http://ck.buildnet.cn//Comparison/ProductList?code1=25&code2=1
建筑专业	建筑附属设备	自动人行道	http://ck.buildnet.cn//Comparison/ProductList?code1=25&code2=1
建筑专业	建筑附属设备	停车设备及管理系统	http://ck.buildnet.cn//Comparison/ProductList?code1=25&code2=2
建筑专业	建筑附属设备	高空清洗、维护及其它升降设备  	http://ck.buildnet.cn//Comparison/ProductList?code1=25&code2=3
建筑专业	施工设施与设备	小型手动工具	http://ck.buildnet.cn//Comparison/ProductList?code1=27&code2=6
建筑专业	施工设施与设备	电动工具	http://ck.buildnet.cn//Comparison/ProductList?code1=27&code2=7
建筑专业	施工设施与设备	气动工具	http://ck.buildnet.cn//Comparison/ProductList?code1=27&code2=7
建筑专业	施工设施与设备	液动工具	http://ck.buildnet.cn//Comparison/ProductList?code1=27&code2=7
建筑专业	施工设施与设备	临时工程设施	http://ck.buildnet.cn//Comparison/ProductList?code1=27&code2=1
建筑专业	施工设施与设备	大型施工机械设备	http://ck.buildnet.cn//Comparison/ProductList?code1=27&code2=2
建筑专业	施工设施与设备	混凝土搅拌与输送以及运输设备	http://ck.buildnet.cn//Comparison/ProductList?code1=27&code2=3
建筑专业	施工设施与设备	焊接、加工及其它设备	http://ck.buildnet.cn//Comparison/ProductList?code1=27&code2=4
建筑专业	施工设施与设备	工地水电设备	http://ck.buildnet.cn//Comparison/ProductList?code1=27&code2=5
建筑专业	防火耐火材料	防火板材	http://ck.buildnet.cn//Comparison/ProductList?code1=15&code2=1
建筑专业	防火耐火材料	防火涂料、堵料、阻燃液及阻燃胶粘剂	http://ck.buildnet.cn//Comparison/ProductList?code1=15&code2=2
建筑专业	防火耐火材料	耐火材料	http://ck.buildnet.cn//Comparison/ProductList?code1=15&code2=3
建筑专业	防火耐火材料	其它防火耐火产品	http://ck.buildnet.cn//Comparison/ProductList?code1=15&code2=4
建筑专业	遮阳系统	遮阳及配件	http://ck.buildnet.cn//Comparison/ProductList?code1=11&code2=1
建筑专业	特种防护材料	耐腐蚀胶泥、砂浆、混凝土	http://ck.buildnet.cn//Comparison/ProductList?code1=16&code2=1
建筑专业	特种防护材料	耐腐蚀玻璃钢	http://ck.buildnet.cn//Comparison/ProductList?code1=16&code2=2
建筑专业	特种防护材料	耐腐蚀块材	http://ck.buildnet.cn//Comparison/ProductList?code1=16&code2=3
建筑专业	特种防护材料	耐腐蚀涂料	http://ck.buildnet.cn//Comparison/ProductList?code1=16&code2=4
建筑专业	特种防护材料	抗穿透性辐射材料	http://ck.buildnet.cn//Comparison/ProductList?code1=16&code2=5
建筑专业	特种防护材料	表面防护材料	http://ck.buildnet.cn//Comparison/ProductList?code1=16&code2=6
建筑专业	特种防护材料	其它特种防护材料	http://ck.buildnet.cn//Comparison/ProductList?code1=16&code2=7
建筑专业	古建筑材料	中国古典建筑材料	http://ck.buildnet.cn//Comparison/ProductList?code1=17&code2=1
建筑专业	古建筑材料	西方古典建筑部件	http://ck.buildnet.cn//Comparison/ProductList?code1=17&code2=2
建筑专业	厨房设备	厨房家具  	http://ck.buildnet.cn//Comparison/ProductList?code1=20&code2=1
建筑专业	厨房设备	厨房用设备  	http://ck.buildnet.cn//Comparison/ProductList?code1=20&code2=1
建筑专业	厨房设备	厨房配件	http://ck.buildnet.cn//Comparison/ProductList?code1=20&code2=1
建筑专业	卫生设备	洁具    	http://ck.buildnet.cn//Comparison/ProductList?code1=21&code2=1
建筑专业	卫生设备	便器    	http://ck.buildnet.cn//Comparison/ProductList?code1=21&code2=2
建筑专业	卫生设备	卫生器具配件	http://ck.buildnet.cn//Comparison/ProductList?code1=21&code2=3
建筑专业	家具家饰	住宅家具	http://ck.buildnet.cn//Comparison/ProductList?code1=22&code2=1
建筑专业	家具家饰	酒店家具	http://ck.buildnet.cn//Comparison/ProductList?code1=22&code2=2
建筑专业	家具家饰	商用家具	http://ck.buildnet.cn//Comparison/ProductList?code1=22&code2=3
建筑专业	家具家饰	办公家具	http://ck.buildnet.cn//Comparison/ProductList?code1=22&code2=4
建筑专业	家具家饰	户外家具	http://ck.buildnet.cn//Comparison/ProductList?code1=22&code2=5
建筑专业	家具家饰	特殊家具	http://ck.buildnet.cn//Comparison/ProductList?code1=22&code2=6
建筑专业	家具家饰	其他家饰用品	http://ck.buildnet.cn//Comparison/ProductList?code1=22&code2=7
建筑专业	康体休闲	健身房	http://ck.buildnet.cn//Comparison/ProductList?code1=23&code2=1
建筑专业	康体休闲	整体健身设施	http://ck.buildnet.cn//Comparison/ProductList?code1=23&code2=2
建筑专业	康体休闲	室外高尔夫球	http://ck.buildnet.cn//Comparison/ProductList?code1=23&code2=3
建筑专业	康体休闲	室内外水上游乐场	http://ck.buildnet.cn//Comparison/ProductList?code1=23&code2=4
建筑专业	康体休闲	其它运动设施	http://ck.buildnet.cn//Comparison/ProductList?code1=23&code2=5
建筑专业	基础和基坑	基础和基坑围护	http://ck.buildnet.cn//Comparison/ProductList?code1=26&code2=1
建筑专业	基础和基坑	降排水设备	http://ck.buildnet.cn//Comparison/ProductList?code1=26&code2=2
建筑专业	基础和基坑	特殊措施	http://ck.buildnet.cn//Comparison/ProductList?code1=26&code2=3
建筑专业	专业软件	设计软件	http://ck.buildnet.cn//Comparison/ProductList?code1=60&code2=1
建筑专业	专业软件	管理软件	http://ck.buildnet.cn//Comparison/ProductList?code1=60&code2=2
给水排水	给水排水设备	给水加压设备	http://ck.buildnet.cn//Comparison/ProductList?code1=30&code2=1
给水排水	给水排水设备	给水处理设备	http://ck.buildnet.cn//Comparison/ProductList?code1=30&code2=3
给水排水	给水排水设备	循环水处理设备	http://ck.buildnet.cn//Comparison/ProductList?code1=30&code2=4
给水排水	给水排水设备	生活热水加热除垢设备	http://ck.buildnet.cn//Comparison/ProductList?code1=30&code2=5
给水排水	给水排水设备	水箱、贮罐	http://ck.buildnet.cn//Comparison/ProductList?code1=30&code2=2
给水排水	给水排水设备	排水设备	http://ck.buildnet.cn//Comparison/ProductList?code1=30&code2=6
给水排水	给水排水设备	人防专用给排水设备	http://ck.buildnet.cn//Comparison/ProductList?code1=30&code2=7
给水排水	给水排水设备	给排水检测及分析仪表	http://ck.buildnet.cn//Comparison/ProductList?code1=30&code2=8
给水排水	给水排水设备	给排水保温防腐及隔振材料	http://ck.buildnet.cn//Comparison/ProductList?code1=30&code2=9
给水排水	水处理设备	生活污水处理设备	http://ck.buildnet.cn//Comparison/ProductList?code1=31&code2=1
给水排水	水处理设备	雨水及中水处理系统	http://ck.buildnet.cn//Comparison/ProductList?code1=31&code2=1
给水排水	水处理设备	污水处理厂设备	http://ck.buildnet.cn//Comparison/ProductList?code1=31&code2=2
给水排水	水处理设备	工业废水处理厂设备	http://ck.buildnet.cn//Comparison/ProductList?code1=31&code2=3
给水排水	水处理设备	水处理药剂及器材	http://ck.buildnet.cn//Comparison/ProductList?code1=31&code2=4
给水排水	水景与灌溉	水景喷泉	http://ck.buildnet.cn//Comparison/ProductList?code1=32&code2=1
给水排水	水景与灌溉	灌溉	http://ck.buildnet.cn//Comparison/ProductList?code1=32&code2=2
给水排水	消防设施	消防设备	http://ck.buildnet.cn//Comparison/ProductList?code1=35&code2=2
给水排水	消防设施	局部设施	http://ck.buildnet.cn//Comparison/ProductList?code1=35&code2=1
给水排水	阀门及节水控制 	阀门	http://ck.buildnet.cn//Comparison/ProductList?code1=33&code2=1
给水排水	阀门及节水控制 	节水控制	http://ck.buildnet.cn//Comparison/ProductList?code1=33&code2=2
给水排水	管材管件	金属管材	http://ck.buildnet.cn//Comparison/ProductList?code1=34&code2=1
给水排水	管材管件	塑料管、玻璃钢管、复合管	http://ck.buildnet.cn//Comparison/ProductList?code1=34&code2=2
给水排水	管材管件	其它管材	http://ck.buildnet.cn//Comparison/ProductList?code1=34&code2=3
给水排水	管材管件	特殊管路接头	http://ck.buildnet.cn//Comparison/ProductList?code1=34&code2=4
暖通空调	供热	热源设备	http://ck.buildnet.cn//Comparison/ProductList?code1=40&code2=1
暖通空调	供热	供暖设备	http://ck.buildnet.cn//Comparison/ProductList?code1=40&code2=3
暖通空调	供热	阀门、仪表及管材	http://ck.buildnet.cn//Comparison/ProductList?code1=40&code2=4
暖通空调	供热	其它热源设备	http://ck.buildnet.cn//Comparison/ProductList?code1=40&code2=2
暖通空调	制冷设备	冷源设备	http://ck.buildnet.cn//Comparison/ProductList?code1=41&code2=1
暖通空调	制冷设备	制冷辅助设备	http://ck.buildnet.cn//Comparison/ProductList?code1=41&code2=2
暖通空调	制冷设备	制冷附件、制冷剂及清洗剂	http://ck.buildnet.cn//Comparison/ProductList?code1=41&code2=3
暖通空调	制冷设备	冷藏设备	http://ck.buildnet.cn//Comparison/ProductList?code1=41&code2=4
暖通空调	空调	空气处理机	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=1
暖通空调	空调	空调机组	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=2
暖通空调	空调	专用空调机	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=3
暖通空调	空调	空气热回收装置	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=4
暖通空调	空调	空调末端设备	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=5
暖通空调	空调	除湿、加湿装置	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=6
暖通空调	空调	空气过滤器	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=7
暖通空调	空调	空气加热、冷却及混合装置	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=8
暖通空调	空调	测量控制元件与仪表	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=9
暖通空调	空调	制冷空调专用设备	http://ck.buildnet.cn//Comparison/ProductList?code1=42&code2=10
暖通空调	通风 防排烟 除尘	风机	http://ck.buildnet.cn//Comparison/ProductList?code1=43&code2=1
暖通空调	通风 防排烟 除尘	防排烟、除尘及有害气体排放设备	http://ck.buildnet.cn//Comparison/ProductList?code1=43&code2=2
暖通空调	通风 防排烟 除尘	空气幕、暖风机	http://ck.buildnet.cn//Comparison/ProductList?code1=43&code2=3
暖通空调	通风 防排烟 除尘	室内换气及空气处理设备	http://ck.buildnet.cn//Comparison/ProductList?code1=43&code2=4
暖通空调	通风 防排烟 除尘	风管风道及接头	http://ck.buildnet.cn//Comparison/ProductList?code1=43&code2=5
暖通空调	通风 防排烟 除尘	风阀及附件	http://ck.buildnet.cn//Comparison/ProductList?code1=43&code2=6
暖通空调	通风 防排烟 除尘	送、排风口	http://ck.buildnet.cn//Comparison/ProductList?code1=43&code2=7
暖通空调	消声隔振	消声	http://ck.buildnet.cn//Comparison/ProductList?code1=44&code2=1
暖通空调	消声隔振	隔震	http://ck.buildnet.cn//Comparison/ProductList?code1=44&code2=2
暖通空调	燃气设备	中低压燃气设备	http://ck.buildnet.cn//Comparison/ProductList?code1=26&code2=1
暖通空调	燃气设备	室内燃气设备	http://ck.buildnet.cn//Comparison/ProductList?code1=26&code2=2
电气专业	电气设备	高压配电装置及电器	http://ck.buildnet.cn//Comparison/ProductList?code1=50&code2=1
电气专业	电气设备	低压配电装置及低压电器	http://ck.buildnet.cn//Comparison/ProductList?code1=50&code2=2
电气专业	电气设备	电气测量及自动控制仪表	http://ck.buildnet.cn//Comparison/ProductList?code1=50&code2=6
电气专业	电气设备	电气装置件	http://ck.buildnet.cn//Comparison/ProductList?code1=50&code2=3
电气专业	电气设备	变压器及电源系统	http://ck.buildnet.cn//Comparison/ProductList?code1=50&code2=4
电气专业	电气设备	继电器	http://ck.buildnet.cn//Comparison/ProductList?code1=50&code2=5
电气专业	电气设备	电动执行机构	http://ck.buildnet.cn//Comparison/ProductList?code1=50&code2=7
电气专业	电气设备	电线电缆及附件	http://ck.buildnet.cn//Comparison/ProductList?code1=50&code2=8
电气专业	电气设备	防雷接地装置	http://ck.buildnet.cn//Comparison/ProductList?code1=50&code2=9
电气专业	设备自动化与监控	建筑设备监控系统	http://ck.buildnet.cn//Comparison/ProductList?code1=52&code2=1
电气专业	设备自动化与监控	火灾自动报警及自动控制装置	http://ck.buildnet.cn//Comparison/ProductList?code1=52&code2=3
电气专业	安全防范	视频监视系统	http://ck.buildnet.cn//Comparison/ProductList?code1=53&code2=1
电气专业	安全防范	楼宇对讲系统	http://ck.buildnet.cn//Comparison/ProductList?code1=53&code2=1
电气专业	安全防范	门禁系统	http://ck.buildnet.cn//Comparison/ProductList?code1=53&code2=1
电气专业	安全防范	停车场管理系统	http://ck.buildnet.cn//Comparison/ProductList?code1=53&code2=1
电气专业	安全防范	智能家居系统	http://ck.buildnet.cn//Comparison/ProductList?code1=53&code2=1
电气专业	网络与通讯系统	系统与设备设施	http://ck.buildnet.cn//Comparison/ProductList?code1=54&code2=1
电气专业	网络与通讯系统	有线电视系统	http://ck.buildnet.cn//Comparison/ProductList?code1=54&code2=3
电气专业	照明	光源	http://ck.buildnet.cn//Comparison/ProductList?code1=51&code2=1
电气专业	照明	灯具	http://ck.buildnet.cn//Comparison/ProductList?code1=51&code2=2
电气专业	照明	光源附件装置	http://ck.buildnet.cn//Comparison/ProductList?code1=51&code2=3
法律法规	综合	综合	http://ck.buildnet.cn//Laws/LawsList?lawsSort=1
法律法规	建筑	建筑	http://ck.buildnet.cn//Laws/LawsList?lawsSort=2
法律法规	房地产	房地产	http://ck.buildnet.cn//Laws/LawsList?lawsSort=3
法律法规	建材与设备	建材与设备	http://ck.buildnet.cn//Laws/LawsList?lawsSort=4
法律法规	道路与交通	道路与交通	http://ck.buildnet.cn//Laws/LawsList?lawsSort=5
法律法规	环保	环保	http://ck.buildnet.cn//Laws/LawsList?lawsSort=6
标准规范	综合	综合	http://ck.buildnet.cn//Standard/StandardList?standardsort=3
标准规范	城乡规划	用地规划	http://ck.buildnet.cn//Standard/StandardList?standardsort=20
标准规范	城乡规划	道路交通规划	http://ck.buildnet.cn//Standard/StandardList?standardsort=21
标准规范	城乡规划	住宅建筑、公共服务设施和绿化规划	http://ck.buildnet.cn//Standard/StandardList?standardsort=24
标准规范	城乡规划	工程规划	http://ck.buildnet.cn//Standard/StandardList?standardsort=28
标准规范	房屋建筑	建筑设计	http://ck.buildnet.cn//Standard/StandardList?standardsort=31
标准规范	房屋建筑	建筑防火	http://ck.buildnet.cn//Standard/StandardList?standardsort=36
标准规范	房屋建筑	建筑设备	http://ck.buildnet.cn//Standard/StandardList?standardsort=41
标准规范	房屋建筑	勘察和地基基础	http://ck.buildnet.cn//Standard/StandardList?standardsort=46
标准规范	房屋建筑	结构设计	http://ck.buildnet.cn//Standard/StandardList?standardsort=50
标准规范	房屋建筑	房屋抗震设计	http://ck.buildnet.cn//Standard/StandardList?standardsort=57
标准规范	房屋建筑	结构鉴定和加固	http://ck.buildnet.cn//Standard/StandardList?standardsort=62
标准规范	城市建设	城市勘察	http://ck.buildnet.cn//Standard/StandardList?standardsort=65
标准规范	城市建设	城市供水排水	http://ck.buildnet.cn//Standard/StandardList?standardsort=69
标准规范	城市建设	城市供热	http://ck.buildnet.cn//Standard/StandardList?standardsort=73
标准规范	城市建设	城镇燃气	http://ck.buildnet.cn//Standard/StandardList?standardsort=75
标准规范	城市建设	城市公共交通	http://ck.buildnet.cn//Standard/StandardList?standardsort=79
标准规范	城市建设	城市道路	http://ck.buildnet.cn//Standard/StandardList?standardsort=82
标准规范	城市建设	城市桥梁	http://ck.buildnet.cn//Standard/StandardList?standardsort=86
标准规范	城市建设	城市环境卫生	http://ck.buildnet.cn//Standard/StandardList?standardsort=90
标准规范	城市建设	城市园林与绿化	http://ck.buildnet.cn//Standard/StandardList?standardsort=93
标准规范	工业建筑	工业建筑	http://ck.buildnet.cn//Standard/StandardList?standardsort=7
标准规范	水利工程	水利工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=8
标准规范	水运工程	水运工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=9
标准规范	电力工程	电力工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=10
标准规范	信息工程	信息工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=11
标准规范	铁路工程	铁路工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=12
标准规范	石油和化工工程	石油和化工工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=13
标准规范	矿山工程	矿山工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=14
标准规范	广电工程	广电工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=15
标准规范	民航机场工程	民航机场工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=16
标准规范	公路工程	公路工程	http://ck.buildnet.cn//Standard/StandardList?standardsort=17
标准规范	建筑设计	建筑设计	http://ck.buildnet.cn//Standard/StandardList?standardsort=18
标准规范	结构设计	结构设计	http://ck.buildnet.cn//Standard/StandardList?standardsort=19